item_name,item_price
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,2.15
Chips,1.99
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Side of Chips,1.69
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Bottled Water,1.5
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soft Drink,1.25
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Bottled Water,1.09
Bottled Water,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
Bottled Water,1.09
Canned Soda,1.09
Canned Soda,1.09
Canned Soda,1.09
